dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
steering_law,ei,gaussian,0.05,20,10
steering_law,ei,gaussian,0.25,0,10
steering_law,ei,gaussian,0.25,20,10
steering_law,ei,gaussian,1.0,0,10
steering_law,ei,gaussian,1.0,20,10
steering_law,ei,gaussian,5.0,0,10
steering_law,ei,gaussian,5.0,20,10
steering_law,greedy,ar1,0.05,0,10
steering_law,greedy,ar1,0.05,20,10
steering_law,greedy,ar1,0.25,0,10
steering_law,greedy,ar1,0.25,20,10
steering_law,greedy,ar1,1.0,0,10
steering_law,greedy,ar1,1.0,20,10
steering_law,greedy,ar1,5.0,0,10
steering_law,greedy,ar1,5.0,20,10
steering_law,greedy,bias,0.05,0,10
steering_law,greedy,bias,0.05,20,10
steering_law,greedy,bias,0.25,0,10
steering_law,greedy,bias,0.25,20,10
steering_law,greedy,bias,1.0,0,10
steering_law,greedy,bias,1.0,20,10
steering_law,greedy,bias,5.0,0,10
steering_law,greedy,bias,5.0,20,10
steering_law,greedy,drift,0.05,0,10
steering_law,greedy,drift,0.05,20,10
steering_law,greedy,drift,0.25,0,10
steering_law,greedy,drift,0.25,20,10
steering_law,greedy,drift,1.0,0,10
steering_law,greedy,drift,1.0,20,10
steering_law,greedy,drift,5.0,0,10
steering_law,greedy,drift,5.0,20,10
steering_law,greedy,gaussian,0.05,0,10
steering_law,greedy,gaussian,0.05,20,10
steering_law,greedy,gaussian,0.25,0,10
steering_law,greedy,gaussian,0.25,20,10
steering_law,greedy,gaussian,1.0,0,10
steering_law,greedy,gaussian,1.0,20,10
steering_law,greedy,gaussian,5.0,0,10
steering_law,greedy,gaussian,5.0,20,10
steering_law,logei,ar1,0.05,0,10
steering_law,logei,ar1,0.05,20,10
steering_law,logei,ar1,0.25,0,10
steering_law,logei,ar1,0.25,20,10
steering_law,logei,ar1,1.0,0,10
steering_law,logei,ar1,1.0,20,10
steering_law,logei,ar1,5.0,0,10
steering_law,logei,ar1,5.0,20,10
steering_law,logei,bias,0.05,0,10
steering_law,logei,bias,0.05,20,10
steering_law,logei,bias,0.25,0,10
steering_law,logei,bias,0.25,20,10
steering_law,logei,bias,1.0,0,10
steering_law,logei,bias,1.0,20,10
steering_law,logei,bias,5.0,0,10
steering_law,logei,bias,5.0,20,10
steering_law,logei,drift,0.05,0,10
steering_law,logei,drift,0.05,20,10
steering_law,logei,drift,0.25,0,10
steering_law,logei,drift,0.25,20,10
steering_law,logei,drift,1.0,0,10
steering_law,logei,drift,1.0,20,10
steering_law,logei,drift,5.0,0,10
steering_law,logei,drift,5.0,20,10
steering_law,logei,gaussian,0.05,0,10
steering_law,logei,gaussian,0.05,20,10
steering_law,logei,gaussian,0.25,0,10
steering_law,logei,gaussian,0.25,20,10
steering_law,logei,gaussian,1.0,0,10
steering_law,logei,gaussian,1.0,20,10
steering_law,logei,gaussian,5.0,0,10
steering_law,logei,gaussian,5.0,20,10
steering_law,logpi,ar1,0.05,0,10
steering_law,logpi,ar1,0.05,20,10
steering_law,logpi,ar1,0.25,0,10
steering_law,logpi,ar1,0.25,20,10
steering_law,logpi,ar1,1.0,0,10
steering_law,logpi,ar1,1.0,20,10
steering_law,logpi,ar1,5.0,0,10
steering_law,logpi,ar1,5.0,20,10
steering_law,logpi,bias,0.05,0,10
steering_law,logpi,bias,0.05,20,10
steering_law,logpi,bias,0.25,0,10
steering_law,logpi,bias,0.25,20,10
steering_law,logpi,bias,1.0,0,10
steering_law,logpi,bias,1.0,20,10
steering_law,logpi,bias,5.0,0,10
steering_law,logpi,bias,5.0,20,10
steering_law,logpi,drift,0.05,0,10
steering_law,logpi,drift,0.05,20,10
steering_law,logpi,drift,0.25,0,10
steering_law,logpi,drift,0.25,20,10
steering_law,logpi,drift,1.0,0,10
steering_law,logpi,drift,1.0,20,10
steering_law,logpi,drift,5.0,0,10
steering_law,logpi,drift,5.0,20,10
steering_law,logpi,gaussian,0.05,0,10
steering_law,logpi,gaussian,0.05,20,10
steering_law,logpi,gaussian,0.25,0,10
steering_law,logpi,gaussian,0.25,20,10
steering_law,logpi,gaussian,1.0,0,10
steering_law,logpi,gaussian,1.0,20,10
steering_law,logpi,gaussian,5.0,0,10
steering_law,logpi,gaussian,5.0,20,10
steering_law,pi,ar1,0.05,0,10
steering_law,pi,ar1,0.05,20,10
steering_law,pi,ar1,0.25,0,10
steering_law,pi,ar1,0.25,20,10
steering_law,pi,ar1,1.0,0,10
steering_law,pi,ar1,1.0,20,10
steering_law,pi,ar1,5.0,0,10
steering_law,pi,ar1,5.0,20,10
steering_law,pi,bias,0.05,0,10
steering_law,pi,bias,0.05,20,10
steering_law,pi,bias,0.25,0,10
steering_law,pi,bias,0.25,20,10
steering_law,pi,bias,1.0,0,10
steering_law,pi,bias,1.0,20,10
steering_law,pi,bias,5.0,0,10
steering_law,pi,bias,5.0,20,10
steering_law,pi,drift,0.05,0,10
steering_law,pi,drift,0.05,20,10
steering_law,pi,drift,0.25,0,10
steering_law,pi,drift,0.25,20,10
steering_law,pi,drift,1.0,0,10
steering_law,pi,drift,1.0,20,10
steering_law,pi,drift,5.0,0,10
steering_law,pi,drift,5.0,20,10
steering_law,pi,gaussian,0.05,0,10
steering_law,pi,gaussian,0.05,20,10
steering_law,pi,gaussian,0.25,0,10
steering_law,pi,gaussian,0.25,20,10
steering_law,pi,gaussian,1.0,0,10
steering_law,pi,gaussian,1.0,20,10
steering_law,pi,gaussian,5.0,0,10
steering_law,pi,gaussian,5.0,20,10
steering_law,qei,ar1,0.05,0,10
steering_law,qei,ar1,0.05,20,10
steering_law,qei,ar1,0.25,0,10
steering_law,qei,ar1,0.25,20,10
steering_law,qei,ar1,1.0,0,10
steering_law,qei,ar1,1.0,20,10
steering_law,qei,ar1,5.0,0,10
steering_law,qei,ar1,5.0,20,10
steering_law,qei,bias,0.05,0,10
steering_law,qei,bias,0.05,20,10
steering_law,qei,bias,0.25,0,10
steering_law,qei,bias,0.25,20,10
steering_law,qei,bias,1.0,0,10
steering_law,qei,bias,1.0,20,10
steering_law,qei,bias,5.0,0,10
steering_law,qei,bias,5.0,20,10
steering_law,qei,drift,0.05,0,10
steering_law,qei,drift,0.05,20,10
steering_law,qei,drift,0.25,0,10
steering_law,qei,drift,0.25,20,10
steering_law,qei,drift,1.0,0,10
steering_law,qei,drift,1.0,20,10
steering_law,qei,drift,5.0,0,10
steering_law,qei,drift,5.0,20,10
steering_law,qei,gaussian,0.05,0,10
steering_law,qei,gaussian,0.05,20,10
steering_law,qei,gaussian,0.25,0,10
steering_law,qei,gaussian,0.25,20,10
steering_law,qei,gaussian,1.0,0,10
steering_law,qei,gaussian,1.0,20,10
steering_law,qei,gaussian,5.0,0,10
steering_law,qei,gaussian,5.0,20,10
steering_law,qnei,ar1,0.05,0,10
steering_law,qnei,ar1,0.05,20,10
steering_law,qnei,ar1,0.25,0,10
steering_law,qnei,ar1,0.25,20,10
steering_law,qnei,ar1,1.0,0,10
steering_law,qnei,ar1,1.0,20,10
steering_law,qnei,ar1,5.0,0,10
steering_law,qnei,ar1,5.0,20,10
steering_law,qnei,bias,0.05,0,10
steering_law,qnei,bias,0.05,20,10
steering_law,qnei,bias,0.25,0,10
steering_law,qnei,bias,0.25,20,10
steering_law,qnei,bias,1.0,0,10
steering_law,qnei,bias,1.0,20,10
steering_law,qnei,bias,5.0,0,10
steering_law,qnei,bias,5.0,20,10
steering_law,qnei,drift,0.05,0,10
steering_law,qnei,drift,0.05,20,10
steering_law,qnei,drift,0.25,0,10
steering_law,qnei,drift,0.25,20,10
steering_law,qnei,drift,1.0,0,10
steering_law,qnei,drift,1.0,20,10
steering_law,qnei,drift,5.0,0,10
steering_law,qnei,drift,5.0,20,10
steering_law,qnei,gaussian,0.05,0,10
steering_law,qnei,gaussian,0.05,20,10
steering_law,qnei,gaussian,0.25,0,10
steering_law,qnei,gaussian,0.25,20,10
steering_law,qnei,gaussian,1.0,0,10
steering_law,qnei,gaussian,1.0,20,10
steering_law,qnei,gaussian,5.0,0,10
steering_law,qnei,gaussian,5.0,20,10
steering_law,qpi,ar1,0.05,0,10
steering_law,qpi,ar1,0.05,20,10
steering_law,qpi,ar1,0.25,0,10
steering_law,qpi,ar1,0.25,20,10
steering_law,qpi,ar1,1.0,0,10
steering_law,qpi,ar1,1.0,20,10
steering_law,qpi,ar1,5.0,0,10
steering_law,qpi,ar1,5.0,20,10
steering_law,qpi,bias,0.05,0,10
steering_law,qpi,bias,0.05,20,10
steering_law,qpi,bias,0.25,0,10
steering_law,qpi,bias,0.25,20,10
steering_law,qpi,bias,1.0,0,10
steering_law,qpi,bias,1.0,20,10
steering_law,qpi,bias,5.0,0,10
steering_law,qpi,bias,5.0,20,10
steering_law,qpi,drift,0.05,0,10
steering_law,qpi,drift,0.05,20,10
steering_law,qpi,drift,0.25,0,10
steering_law,qpi,drift,0.25,20,10
steering_law,qpi,drift,1.0,0,10
steering_law,qpi,drift,1.0,20,10
steering_law,qpi,drift,5.0,0,10
steering_law,qpi,drift,5.0,20,10
steering_law,qpi,gaussian,0.05,0,10
steering_law,qpi,gaussian,0.05,20,10
steering_law,qpi,gaussian,0.25,0,10
steering_law,qpi,gaussian,0.25,20,10
steering_law,qpi,gaussian,1.0,0,10
steering_law,qpi,gaussian,1.0,20,10
steering_law,qpi,gaussian,5.0,0,10
steering_law,qpi,gaussian,5.0,20,10
steering_law,qucb,ar1,0.05,0,10
steering_law,qucb,ar1,0.05,20,10
steering_law,qucb,ar1,0.25,0,10
steering_law,qucb,ar1,0.25,20,10
steering_law,qucb,ar1,1.0,0,10
steering_law,qucb,ar1,1.0,20,10
steering_law,qucb,ar1,5.0,0,10
steering_law,qucb,ar1,5.0,20,10
steering_law,qucb,bias,0.05,0,10
steering_law,qucb,bias,0.05,20,10
steering_law,qucb,bias,0.25,0,10
steering_law,qucb,bias,0.25,20,10
steering_law,qucb,bias,1.0,0,10
steering_law,qucb,bias,1.0,20,10
steering_law,qucb,bias,5.0,0,10
steering_law,qucb,bias,5.0,20,10
steering_law,qucb,drift,0.05,0,10
steering_law,qucb,drift,0.05,20,10
steering_law,qucb,drift,0.25,0,10
steering_law,qucb,drift,0.25,20,10
steering_law,qucb,drift,1.0,0,10
steering_law,qucb,drift,1.0,20,10
steering_law,qucb,drift,5.0,0,10
steering_law,qucb,drift,5.0,20,10
steering_law,qucb,gaussian,0.05,0,10
steering_law,qucb,gaussian,0.05,20,10
steering_law,qucb,gaussian,0.25,0,10
steering_law,qucb,gaussian,0.25,20,10
steering_law,qucb,gaussian,1.0,0,10
steering_law,qucb,gaussian,1.0,20,10
steering_law,qucb,gaussian,5.0,0,10
steering_law,qucb,gaussian,5.0,20,10
steering_law,random,ar1,0.05,0,10
steering_law,random,ar1,0.05,20,10
steering_law,random,ar1,0.25,0,10
steering_law,random,ar1,0.25,20,10
steering_law,random,ar1,1.0,0,10
steering_law,random,ar1,1.0,20,10
steering_law,random,ar1,5.0,0,10
steering_law,random,ar1,5.0,20,10
steering_law,random,bias,0.05,0,10
steering_law,random,bias,0.05,20,10
steering_law,random,bias,0.25,0,10
steering_law,random,bias,0.25,20,10
steering_law,random,bias,1.0,0,10
steering_law,random,bias,1.0,20,10
steering_law,random,bias,5.0,0,10
steering_law,random,bias,5.0,20,10
steering_law,random,drift,0.05,0,10
steering_law,random,drift,0.05,20,10
steering_law,random,drift,0.25,0,10
steering_law,random,drift,0.25,20,10
steering_law,random,drift,1.0,0,10
steering_law,random,drift,1.0,20,10
steering_law,random,drift,5.0,0,10
steering_law,random,drift,5.0,20,10
steering_law,random,gaussian,0.05,0,10
steering_law,random,gaussian,0.05,20,10
steering_law,random,gaussian,0.25,0,10
steering_law,random,gaussian,0.25,20,10
steering_law,random,gaussian,1.0,0,10
steering_law,random,gaussian,1.0,20,10
steering_law,random,gaussian,5.0,0,10
steering_law,random,gaussian,5.0,20,10
steering_law,sobol,ar1,0.05,0,10
steering_law,sobol,ar1,0.05,20,10
steering_law,sobol,ar1,0.25,0,10
steering_law,sobol,ar1,0.25,20,10
steering_law,sobol,ar1,1.0,0,10
steering_law,sobol,ar1,1.0,20,10
steering_law,sobol,ar1,5.0,0,10
steering_law,sobol,ar1,5.0,20,10
steering_law,sobol,bias,0.05,0,10
steering_law,sobol,bias,0.05,20,10
steering_law,sobol,bias,0.25,0,10
steering_law,sobol,bias,0.25,20,10
steering_law,sobol,bias,1.0,0,10
steering_law,sobol,bias,1.0,20,10
steering_law,sobol,bias,5.0,0,10
steering_law,sobol,bias,5.0,20,10
steering_law,sobol,drift,0.05,0,10
steering_law,sobol,drift,0.05,20,10
steering_law,sobol,drift,0.25,0,10
steering_law,sobol,drift,0.25,20,10
steering_law,sobol,drift,1.0,0,10
steering_law,sobol,drift,1.0,20,10
steering_law,sobol,drift,5.0,0,10
steering_law,sobol,drift,5.0,20,10
steering_law,sobol,gaussian,0.05,0,10
steering_law,sobol,gaussian,0.05,20,10
steering_law,sobol,gaussian,0.25,0,10
steering_law,sobol,gaussian,0.25,20,10
steering_law,sobol,gaussian,1.0,0,10
steering_law,sobol,gaussian,1.0,20,10
steering_law,sobol,gaussian,5.0,0,10
steering_law,sobol,gaussian,5.0,20,10
steering_law,ucb,ar1,0.05,0,10
steering_law,ucb,ar1,0.05,20,10
steering_law,ucb,ar1,0.25,0,10
steering_law,ucb,ar1,0.25,20,10
steering_law,ucb,ar1,1.0,0,10
steering_law,ucb,ar1,1.0,20,10
steering_law,ucb,ar1,5.0,0,10
steering_law,ucb,ar1,5.0,20,10
steering_law,ucb,bias,0.05,0,10
steering_law,ucb,bias,0.05,20,10
steering_law,ucb,bias,0.25,0,10
steering_law,ucb,bias,0.25,20,10
steering_law,ucb,bias,1.0,0,10
steering_law,ucb,bias,1.0,20,10
steering_law,ucb,bias,5.0,0,10
steering_law,ucb,bias,5.0,20,10
steering_law,ucb,drift,0.05,0,10
steering_law,ucb,drift,0.05,20,10
steering_law,ucb,drift,0.25,0,10
steering_law,ucb,drift,0.25,20,10
steering_law,ucb,drift,1.0,0,10
steering_law,ucb,drift,1.0,20,10
steering_law,ucb,drift,5.0,0,10
steering_law,ucb,drift,5.0,20,10
steering_law,ucb,gaussian,0.05,0,10
steering_law,ucb,gaussian,0.05,20,10
steering_law,ucb,gaussian,0.25,0,10
steering_law,ucb,gaussian,0.25,20,10
steering_law,ucb,gaussian,1.0,0,10
steering_law,ucb,gaussian,1.0,20,10
steering_law,ucb,gaussian,5.0,0,10
steering_law,ucb,gaussian,5.0,20,10
stevens,ei,ar1,0.05,0,10
stevens,ei,ar1,0.05,20,10
stevens,ei,ar1,0.25,0,10
stevens,ei,ar1,0.25,20,10
stevens,ei,ar1,1.0,0,10
stevens,ei,ar1,1.0,20,10
stevens,ei,ar1,5.0,0,10
stevens,ei,ar1,5.0,20,10
stevens,ei,bias,0.05,0,10
stevens,ei,bias,0.05,20,10
stevens,ei,bias,0.25,0,10
stevens,ei,bias,0.25,20,10
stevens,ei,bias,1.0,0,10
stevens,ei,bias,1.0,20,10
stevens,ei,bias,5.0,0,10
stevens,ei,bias,5.0,20,10
stevens,ei,drift,0.05,0,10
stevens,ei,drift,0.05,20,10
stevens,ei,drift,0.25,0,10
stevens,ei,drift,0.25,20,10
stevens,ei,drift,1.0,0,10
stevens,ei,drift,1.0,20,10
stevens,ei,drift,5.0,0,10
stevens,ei,drift,5.0,20,10
stevens,ei,gaussian,0.05,0,10
stevens,ei,gaussian,0.05,20,10
stevens,ei,gaussian,0.25,0,10
stevens,ei,gaussian,0.25,20,10
stevens,ei,gaussian,1.0,0,10
stevens,ei,gaussian,1.0,20,10
stevens,ei,gaussian,5.0,0,10
stevens,ei,gaussian,5.0,20,10
stevens,greedy,ar1,0.05,0,10
stevens,greedy,ar1,0.05,20,10
stevens,greedy,ar1,0.25,0,10
stevens,greedy,ar1,0.25,20,10
stevens,greedy,ar1,1.0,0,10
stevens,greedy,ar1,1.0,20,10
stevens,greedy,ar1,5.0,0,10
stevens,greedy,ar1,5.0,20,10
stevens,greedy,bias,0.05,0,10
stevens,greedy,bias,0.05,20,10
stevens,greedy,bias,0.25,0,10
stevens,greedy,bias,0.25,20,10
stevens,greedy,bias,1.0,0,10
stevens,greedy,bias,1.0,20,10
stevens,greedy,bias,5.0,0,10
stevens,greedy,bias,5.0,20,10
stevens,greedy,drift,0.05,0,10
stevens,greedy,drift,0.05,20,10
stevens,greedy,drift,0.25,0,10
stevens,greedy,drift,0.25,20,10
stevens,greedy,drift,1.0,0,10
stevens,greedy,drift,1.0,20,10
stevens,greedy,drift,5.0,0,10
stevens,greedy,drift,5.0,20,10
stevens,greedy,gaussian,0.05,0,10
stevens,greedy,gaussian,0.05,20,10
stevens,greedy,gaussian,0.25,0,10
stevens,greedy,gaussian,0.25,20,10
stevens,greedy,gaussian,1.0,0,10
stevens,greedy,gaussian,1.0,20,10
stevens,greedy,gaussian,5.0,0,10
stevens,greedy,gaussian,5.0,20,10
stevens,logei,ar1,0.05,0,10
stevens,logei,ar1,0.05,20,10
stevens,logei,ar1,0.25,0,10
stevens,logei,ar1,0.25,20,10
stevens,logei,ar1,1.0,0,10
stevens,logei,ar1,1.0,20,10
stevens,logei,ar1,5.0,0,10
stevens,logei,ar1,5.0,20,10
stevens,logei,bias,0.05,0,10
stevens,logei,bias,0.05,20,10
stevens,logei,bias,0.25,0,10
stevens,logei,bias,0.25,20,10
stevens,logei,bias,1.0,0,10
stevens,logei,bias,1.0,20,10
stevens,logei,bias,5.0,0,10
stevens,logei,bias,5.0,20,10
stevens,logei,drift,0.05,0,10
stevens,logei,drift,0.05,20,10
stevens,logei,drift,0.25,0,10
stevens,logei,drift,0.25,20,10
stevens,logei,drift,1.0,0,10
stevens,logei,drift,1.0,20,10
stevens,logei,drift,5.0,0,10
stevens,logei,drift,5.0,20,10
stevens,logei,gaussian,0.05,0,10
stevens,logei,gaussian,0.05,20,10
stevens,logei,gaussian,0.25,0,10
stevens,logei,gaussian,0.25,20,10
stevens,logei,gaussian,1.0,0,10
stevens,logei,gaussian,1.0,20,10
stevens,logei,gaussian,5.0,0,10
stevens,logei,gaussian,5.0,20,10
stevens,logpi,ar1,0.05,0,10
stevens,logpi,ar1,0.05,20,10
stevens,logpi,ar1,0.25,0,10
stevens,logpi,ar1,0.25,20,10
stevens,logpi,ar1,1.0,0,10
stevens,logpi,ar1,1.0,20,10
stevens,logpi,ar1,5.0,0,10
stevens,logpi,ar1,5.0,20,10
stevens,logpi,bias,0.05,0,10
stevens,logpi,bias,0.05,20,10
stevens,logpi,bias,0.25,0,10
stevens,logpi,bias,0.25,20,10
stevens,logpi,bias,1.0,0,10
stevens,logpi,bias,1.0,20,10
stevens,logpi,bias,5.0,0,10
stevens,logpi,bias,5.0,20,10
stevens,logpi,drift,0.05,0,10
stevens,logpi,drift,0.05,20,10
stevens,logpi,drift,0.25,0,10
stevens,logpi,drift,0.25,20,10
stevens,logpi,drift,1.0,0,10
stevens,logpi,drift,1.0,20,10
stevens,logpi,drift,5.0,0,10
stevens,logpi,drift,5.0,20,10
stevens,logpi,gaussian,0.05,0,10
stevens,logpi,gaussian,0.05,20,10
stevens,logpi,gaussian,0.25,0,10
stevens,logpi,gaussian,0.25,20,10
stevens,logpi,gaussian,1.0,0,10
stevens,logpi,gaussian,1.0,20,10
stevens,logpi,gaussian,5.0,0,10
stevens,logpi,gaussian,5.0,20,10
stevens,pi,ar1,0.05,0,10
stevens,pi,ar1,0.05,20,10
stevens,pi,ar1,0.25,0,10
stevens,pi,ar1,0.25,20,10
stevens,pi,ar1,1.0,0,10
stevens,pi,ar1,1.0,20,10
stevens,pi,ar1,5.0,0,10
stevens,pi,ar1,5.0,20,10
stevens,pi,bias,0.05,0,10
stevens,pi,bias,0.05,20,10
stevens,pi,bias,0.25,0,10
stevens,pi,bias,0.25,20,10
stevens,pi,bias,1.0,0,10
stevens,pi,bias,1.0,20,10
stevens,pi,bias,5.0,0,10
stevens,pi,bias,5.0,20,10
stevens,pi,drift,0.05,0,10
stevens,pi,drift,0.05,20,10
stevens,pi,drift,0.25,0,10
stevens,pi,drift,0.25,20,10
stevens,pi,drift,1.0,0,10
stevens,pi,drift,1.0,20,10
stevens,pi,drift,5.0,0,10
stevens,pi,drift,5.0,20,10
stevens,pi,gaussian,0.05,0,10
stevens,pi,gaussian,0.05,20,10
stevens,pi,gaussian,0.25,0,10
stevens,pi,gaussian,0.25,20,10
stevens,pi,gaussian,1.0,0,10
stevens,pi,gaussian,1.0,20,10
stevens,pi,gaussian,5.0,0,10
stevens,pi,gaussian,5.0,20,10
stevens,qei,ar1,0.05,0,10
stevens,qei,ar1,0.05,20,10
stevens,qei,ar1,0.25,0,10
stevens,qei,ar1,0.25,20,10
stevens,qei,ar1,1.0,0,10
stevens,qei,ar1,1.0,20,10
stevens,qei,ar1,5.0,0,10
stevens,qei,ar1,5.0,20,10
stevens,qei,bias,0.05,0,10
stevens,qei,bias,0.05,20,10
stevens,qei,bias,0.25,0,10
stevens,qei,bias,0.25,20,10
stevens,qei,bias,1.0,0,10
stevens,qei,bias,1.0,20,10
stevens,qei,bias,5.0,0,10
stevens,qei,bias,5.0,20,10
stevens,qei,drift,0.05,0,10
stevens,qei,drift,0.05,20,10
stevens,qei,drift,0.25,0,10
stevens,qei,drift,0.25,20,10
stevens,qei,drift,1.0,0,10
stevens,qei,drift,1.0,20,10
stevens,qei,drift,5.0,0,10
stevens,qei,drift,5.0,20,10
stevens,qei,gaussian,0.05,0,10
stevens,qei,gaussian,0.05,20,10
stevens,qei,gaussian,0.25,0,10
stevens,qei,gaussian,0.25,20,10
stevens,qei,gaussian,1.0,0,10
stevens,qei,gaussian,1.0,20,10
stevens,qei,gaussian,5.0,0,10
stevens,qei,gaussian,5.0,20,10
stevens,qnei,ar1,0.05,0,10
stevens,qnei,ar1,0.05,20,10
stevens,qnei,ar1,0.25,0,10
stevens,qnei,ar1,0.25,20,10
stevens,qnei,ar1,1.0,0,10
stevens,qnei,ar1,1.0,20,10
stevens,qnei,ar1,5.0,0,10
stevens,qnei,ar1,5.0,20,10
stevens,qnei,bias,0.05,0,10
stevens,qnei,bias,0.05,20,10
stevens,qnei,bias,0.25,0,10
stevens,qnei,bias,0.25,20,10
stevens,qnei,bias,1.0,0,10
stevens,qnei,bias,1.0,20,10
stevens,qnei,bias,5.0,0,10
stevens,qnei,bias,5.0,20,10
stevens,qnei,drift,0.05,0,10
stevens,qnei,drift,0.05,20,10
stevens,qnei,drift,0.25,0,10
stevens,qnei,drift,0.25,20,10
stevens,qnei,drift,1.0,0,10
stevens,qnei,drift,1.0,20,10
stevens,qnei,drift,5.0,0,10
stevens,qnei,drift,5.0,20,10
stevens,qnei,gaussian,0.05,0,10
stevens,qnei,gaussian,0.05,20,10
stevens,qnei,gaussian,0.25,0,10
stevens,qnei,gaussian,0.25,20,10
stevens,qnei,gaussian,1.0,0,10
stevens,qnei,gaussian,1.0,20,10
stevens,qnei,gaussian,5.0,0,10
stevens,qnei,gaussian,5.0,20,10
stevens,qpi,ar1,0.05,0,10
stevens,qpi,ar1,0.05,20,10
stevens,qpi,ar1,0.25,0,10
stevens,qpi,ar1,0.25,20,10
stevens,qpi,ar1,1.0,0,10
stevens,qpi,ar1,1.0,20,10
stevens,qpi,ar1,5.0,0,10
stevens,qpi,ar1,5.0,20,10
stevens,qpi,bias,0.05,0,10
stevens,qpi,bias,0.05,20,10
stevens,qpi,bias,0.25,0,10
stevens,qpi,bias,0.25,20,10
stevens,qpi,bias,1.0,0,10
stevens,qpi,bias,1.0,20,10
stevens,qpi,bias,5.0,0,10
stevens,qpi,bias,5.0,20,10
stevens,qpi,drift,0.05,0,10
stevens,qpi,drift,0.05,20,10
stevens,qpi,drift,0.25,0,10
stevens,qpi,drift,0.25,20,10
stevens,qpi,drift,1.0,0,10
stevens,qpi,drift,1.0,20,10
stevens,qpi,drift,5.0,0,10
stevens,qpi,drift,5.0,20,10
stevens,qpi,gaussian,0.05,0,10
stevens,qpi,gaussian,0.05,20,10
stevens,qpi,gaussian,0.25,0,10
stevens,qpi,gaussian,0.25,20,10
stevens,qpi,gaussian,1.0,0,10
stevens,qpi,gaussian,1.0,20,10
stevens,qpi,gaussian,5.0,0,10
stevens,qpi,gaussian,5.0,20,10
stevens,qucb,ar1,0.05,0,10
stevens,qucb,ar1,0.05,20,10
stevens,qucb,ar1,0.25,0,10
stevens,qucb,ar1,0.25,20,10
stevens,qucb,ar1,1.0,0,10
stevens,qucb,ar1,1.0,20,10
stevens,qucb,ar1,5.0,0,10
stevens,qucb,ar1,5.0,20,10
stevens,qucb,bias,0.05,0,10
stevens,qucb,bias,0.05,20,10
stevens,qucb,bias,0.25,0,10
stevens,qucb,bias,0.25,20,10
stevens,qucb,bias,1.0,0,10
stevens,qucb,bias,1.0,20,10
stevens,qucb,bias,5.0,0,10
stevens,qucb,bias,5.0,20,10
stevens,qucb,drift,0.05,0,10
stevens,qucb,drift,0.05,20,10
stevens,qucb,drift,0.25,0,10
stevens,qucb,drift,0.25,20,10
stevens,qucb,drift,1.0,0,10
stevens,qucb,drift,1.0,20,10
stevens,qucb,drift,5.0,0,10
stevens,qucb,drift,5.0,20,10
stevens,qucb,gaussian,0.05,0,10
stevens,qucb,gaussian,0.05,20,10
stevens,qucb,gaussian,0.25,0,10
stevens,qucb,gaussian,0.25,20,10
stevens,qucb,gaussian,1.0,0,10
stevens,qucb,gaussian,1.0,20,10
stevens,qucb,gaussian,5.0,0,10
stevens,qucb,gaussian,5.0,20,10
stevens,random,ar1,0.05,0,10
stevens,random,ar1,0.05,20,10
stevens,random,ar1,0.25,0,10
stevens,random,ar1,0.25,20,10
stevens,random,ar1,1.0,0,10
stevens,random,ar1,1.0,20,10
stevens,random,ar1,5.0,0,10
stevens,random,ar1,5.0,20,10
stevens,random,bias,0.05,0,10
stevens,random,bias,0.05,20,10
stevens,random,bias,0.25,0,10
stevens,random,bias,0.25,20,10
stevens,random,bias,1.0,0,10
stevens,random,bias,1.0,20,10
stevens,random,bias,5.0,0,10
stevens,random,bias,5.0,20,10
stevens,random,drift,0.05,0,10
stevens,random,drift,0.05,20,10
stevens,random,drift,0.25,0,10
stevens,random,drift,0.25,20,10
stevens,random,drift,1.0,0,10
stevens,random,drift,1.0,20,10
stevens,random,drift,5.0,0,10
stevens,random,drift,5.0,20,10
stevens,random,gaussian,0.05,0,10
stevens,random,gaussian,0.05,20,10
stevens,random,gaussian,0.25,0,10
stevens,random,gaussian,0.25,20,10
stevens,random,gaussian,1.0,0,10
stevens,random,gaussian,1.0,20,10
stevens,random,gaussian,5.0,0,10
stevens,random,gaussian,5.0,20,10
stevens,sobol,ar1,0.05,0,10
stevens,sobol,ar1,0.05,20,10
stevens,sobol,ar1,0.25,0,10
stevens,sobol,ar1,0.25,20,10
stevens,sobol,ar1,1.0,0,10
stevens,sobol,ar1,1.0,20,10
stevens,sobol,ar1,5.0,0,10
stevens,sobol,ar1,5.0,20,10
stevens,sobol,bias,0.05,0,10
stevens,sobol,bias,0.05,20,10
stevens,sobol,bias,0.25,0,10
stevens,sobol,bias,0.25,20,10
stevens,sobol,bias,1.0,0,10
stevens,sobol,bias,1.0,20,10
stevens,sobol,bias,5.0,0,10
stevens,sobol,bias,5.0,20,10
stevens,sobol,drift,0.05,0,10
stevens,sobol,drift,0.05,20,10
stevens,sobol,drift,0.25,0,10
stevens,sobol,drift,0.25,20,10
stevens,sobol,drift,1.0,0,10
stevens,sobol,drift,1.0,20,10
stevens,sobol,drift,5.0,0,10
stevens,sobol,drift,5.0,20,10
stevens,sobol,gaussian,0.05,0,10
stevens,sobol,gaussian,0.05,20,10
stevens,sobol,gaussian,0.25,0,10
stevens,sobol,gaussian,0.25,20,10
