dataset,dim,seed,k,sigma_e,frag_k,frag_exact,gp_mean_rank_corr,gp_mean_max,exact_max,fit_warnings,fit_seconds
rastrigin,4,11,50,0.5,0.5459486858164552,0.32339540373443426,0.01161154791800962,1.831653065058102,2.519492929862481,0,0.3123920999933034
rastrigin,4,11,50,1.0,1.2241893937190067,0.6932604581414473,0.01161154791800962,1.831653065058102,2.519492929862481,0,0.3123920999933034
rastrigin,4,11,50,2.0,1.368688897161726,1.287834487844398,0.01161154791800962,1.831653065058102,2.519492929862481,0,0.3123920999933034
rastrigin,4,11,50,5.0,1.4072147341855863,1.950714872624159,0.01161154791800962,1.831653065058102,2.519492929862481,0,0.3123920999933034
rastrigin,4,12,10,0.05,0.026415918553762845,6.269370232712879e-05,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,10,0.25,0.12100753786742087,0.16496761522669745,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,10,0.5,0.2383243808303201,0.32339540373443426,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,10,1.0,0.45415603285027206,0.6932604581414473,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,10,2.0,0.7371981127021724,1.287834487844398,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,10,5.0,0.9705543421241917,1.950714872624159,0.4375865472648202,0.6915162047317214,2.519492929862481,0,0.2184296999766957
rastrigin,4,12,20,0.05,0.007579127689571959,6.269370232712879e-05,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,20,0.25,0.1512253942664892,0.16496761522669745,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,20,0.5,0.344767426418285,0.32339540373443426,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,20,1.0,0.7443441998860556,0.6932604581414473,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,20,2.0,1.1910585170693655,1.287834487844398,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,20,5.0,1.4817208112287694,1.950714872624159,0.3618405241474021,1.3683492775174622,2.519492929862481,0,0.19248290001996793
rastrigin,4,12,50,0.05,0.0018782832559243255,6.269370232712879e-05,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,12,50,0.25,0.14023168352752302,0.16496761522669745,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,12,50,0.5,0.34195489933690854,0.32339540373443426,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,12,50,1.0,0.81279586181376,0.6932604581414473,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,12,50,2.0,1.3254516565175167,1.287834487844398,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,12,50,5.0,1.643629051342553,1.950714872624159,0.39083600366216525,1.6670171208683087,2.519492929862481,0,0.19062229999690317
rastrigin,4,13,10,0.05,0.018466775385327112,6.269370232712879e-05,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,10,0.25,0.0746342544147622,0.16496761522669745,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,10,0.5,0.3983987501353516,0.32339540373443426,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,10,1.0,0.9015415685944304,0.6932604581414473,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,10,2.0,1.0571739199247507,1.287834487844398,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,10,5.0,1.1151570939676076,1.950714872624159,0.17445639734493015,0.7669292178426795,2.519492929862481,0,0.23652230002335273
rastrigin,4,13,20,0.05,0.0,6.269370232712879e-05,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,20,0.25,0.015796143330151457,0.16496761522669745,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,20,0.5,0.7411591895214021,0.32339540373443426,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,20,1.0,1.2243120905755431,0.6932604581414473,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,20,2.0,1.3100745572982568,1.287834487844398,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,20,5.0,1.3247806468438552,1.950714872624159,-0.007405870908674753,0.8409020739448855,2.519492929862481,0,0.25345170000218786
rastrigin,4,13,50,0.05,0.0,6.269370232712879e-05,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,13,50,0.25,0.3907374191797103,0.16496761522669745,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,13,50,0.5,0.4860563808311161,0.32339540373443426,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,13,50,1.0,0.4960709950145572,0.6932604581414473,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,13,50,2.0,0.5011535646399441,1.287834487844398,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,13,50,5.0,0.5012561135091658,1.950714872624159,-0.026699414264313295,0.38332585965129035,2.519492929862481,0,0.2645087000273634
rastrigin,4,14,10,0.05,0.006833658717224725,6.269370232712879e-05,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,10,0.25,0.12868454583399153,0.16496761522669745,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,10,0.5,0.4090180933772414,0.32339540373443426,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,10,1.0,0.8715312292258826,0.6932604581414473,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,10,2.0,1.1575121599023002,1.287834487844398,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,10,5.0,1.2849102322550054,1.950714872624159,-0.02458085374227512,1.492364248060126,2.519492929862481,0,0.18874690000666305
rastrigin,4,14,20,0.05,0.001486017254536205,6.269370232712879e-05,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,20,0.25,0.12576635846493517,0.16496761522669745,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,20,0.5,0.46273615204145085,0.32339540373443426,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,20,1.0,0.9945167332667997,0.6932604581414473,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,20,2.0,1.198894361568649,1.287834487844398,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,20,5.0,1.2701450747548646,1.950714872624159,0.0842834458686198,1.430834230047254,2.519492929862481,0,0.2258680000086315
rastrigin,4,14,50,0.05,0.0,6.269370232712879e-05,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,14,50,0.25,0.1754107476559364,0.16496761522669745,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,14,50,0.5,0.45558906895312695,0.32339540373443426,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,14,50,1.0,0.9334058570149447,0.6932604581414473,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,14,50,2.0,1.2928097513516452,1.287834487844398,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,14,50,5.0,1.4577736936393972,1.950714872624159,0.30326376173037306,1.6025327248011811,2.519492929862481,0,0.17431860000942834
rastrigin,4,15,10,0.05,0.020175321565122053,6.269370232712879e-05,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,10,0.25,0.14865095972961018,0.16496761522669745,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,10,0.5,0.29366135981661246,0.32339540373443426,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,10,1.0,0.5686727543237662,0.6932604581414473,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,10,2.0,0.9197030581757504,1.287834487844398,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,10,5.0,1.2009158239832576,1.950714872624159,0.3642438200961318,1.14871628457278,2.519492929862481,0,0.24235179999959655
rastrigin,4,15,20,0.05,0.0024973038973758943,6.269370232712879e-05,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,20,0.25,0.1423448373634716,0.16496761522669745,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,20,0.5,0.3605177727441195,0.32339540373443426,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,20,1.0,0.8477534772790627,0.6932604581414473,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,20,2.0,1.3142554668538693,1.287834487844398,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,20,5.0,1.5631313488503416,1.950714872624159,0.35285319867246506,1.3796050421422048,2.519492929862481,0,0.22014190000481904
rastrigin,4,15,50,0.05,0.0,6.269370232712879e-05,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,15,50,0.25,0.10428294312638815,0.16496761522669745,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,15,50,0.5,0.42441386435587003,0.32339540373443426,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,15,50,1.0,1.0825083884588298,0.6932604581414473,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,15,50,2.0,1.5827764128894728,1.287834487844398,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,15,50,5.0,1.7975045205804718,1.950714872624159,0.2674081597619592,1.8018298607577816,2.519492929862481,0,0.1992976000183262
rastrigin,4,16,10,0.05,0.013037477148235492,6.269370232712879e-05,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,10,0.25,0.13012055335157938,0.16496761522669745,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,10,0.5,0.27844694190367536,0.32339540373443426,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,10,1.0,0.6177121184119978,0.6932604581414473,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,10,2.0,1.1401000089144482,1.287834487844398,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,10,5.0,1.7226656710786843,1.950714872624159,0.47289568551155853,2.272939175689821,2.519492929862481,0,0.24384400001144968
rastrigin,4,16,20,0.05,0.0007769133500379892,6.269370232712879e-05,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,20,0.25,0.12732167399391187,0.16496761522669745,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,20,0.5,0.3453230529127544,0.32339540373443426,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,20,1.0,1.0024799736303542,0.6932604581414473,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,20,2.0,1.3540091375596548,1.287834487844398,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,20,5.0,1.4695384130944056,1.950714872624159,0.2030735008010986,1.4254955404318856,2.519492929862481,0,0.24400199999217875
rastrigin,4,16,50,0.05,0.012160220759179836,6.269370232712879e-05,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
rastrigin,4,16,50,0.25,0.1379923769625497,0.16496761522669745,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
rastrigin,4,16,50,0.5,0.30601294922420835,0.32339540373443426,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
rastrigin,4,16,50,1.0,0.6814703986972106,0.6932604581414473,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
rastrigin,4,16,50,2.0,1.114265094454443,1.287834487844398,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
rastrigin,4,16,50,5.0,1.4275818487016556,1.950714872624159,0.5470280670634011,1.583657640364932,2.519492929862481,0,0.16592860000673681
michalewicz,5,7,10,0.05,0.0004443028969083772,0.0,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,10,0.25,0.08577362832430127,0.03866181772773246,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,10,0.5,0.3325649403293825,0.2633928711403133,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,10,1.0,1.133363675925658,0.7996184290631166,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,10,2.0,1.6047058657905362,1.8465864747013485,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,10,5.0,1.7801956995304704,3.144578502780049,0.18692063401235978,1.4899527255302718,3.9445369856358683,0,0.2819980999920517
michalewicz,5,7,20,0.05,0.022283073990932323,0.0,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,20,0.25,0.21493215150278464,0.03866181772773246,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,20,0.5,0.27492181536228333,0.2633928711403133,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,20,1.0,0.29428311338115326,0.7996184290631166,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,20,2.0,0.3017031269433726,1.8465864747013485,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,20,5.0,0.30590736844197713,3.144578502780049,0.14645013160906384,0.4437011065577002,3.9445369856358683,0,0.17760830000042915
michalewicz,5,7,50,0.05,0.0,0.0,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,7,50,0.25,0.1352375646380146,0.03866181772773246,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,7,50,0.5,0.3587496983004328,0.2633928711403133,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,7,50,1.0,0.767200928479611,0.7996184290631166,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,7,50,2.0,1.583935446448218,1.8465864747013485,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,7,50,5.0,2.233977661564018,3.144578502780049,0.29515406843671316,2.5164364178145453,3.9445369856358683,0,0.2664439000072889
michalewicz,5,8,10,0.05,0.0,0.0,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,10,0.25,0.3194103227428748,0.03866181772773246,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,10,0.5,0.6103462742441934,0.2633928711403133,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,10,1.0,0.6811965425102952,0.7996184290631166,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,10,2.0,0.7121138296641575,1.8465864747013485,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,10,5.0,0.7225050875643299,3.144578502780049,0.025138408592214112,0.46931426676012267,3.9445369856358683,0,0.21523550001438707
michalewicz,5,8,20,0.05,0.017832785107752443,0.0,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,20,0.25,0.29307476686131906,0.03866181772773246,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,20,0.5,0.37620819834506897,0.2633928711403133,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,20,1.0,0.39797684629149965,0.7996184290631166,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,20,2.0,0.40518483359988466,1.8465864747013485,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,20,5.0,0.4083735566971824,3.144578502780049,0.0032208946873800272,0.4561496892600557,3.9445369856358683,0,0.2605247000174131
michalewicz,5,8,50,0.05,0.006558454826189318,0.0,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
michalewicz,5,8,50,0.25,0.03765544527458834,0.03866181772773246,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
michalewicz,5,8,50,0.5,0.1466267023688017,0.2633928711403133,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
michalewicz,5,8,50,1.0,0.6276933768410475,0.7996184290631166,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
michalewicz,5,8,50,2.0,1.799148142193005,1.8465864747013485,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
michalewicz,5,8,50,5.0,2.5313067961893876,3.144578502780049,0.15735508697642478,2.6690515825005954,3.9445369856358683,0,0.27697629999602214
