landscape,group,error_model,jitter_std,jitter_iteration,headline_cell,opt_z,n_runs,n_acquisitions,n_seeds,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,search_final,search_final_lo,search_final_hi,selection,selection_lo,selection_hi,selection_share,selection_share_lo,selection_share_hi,deployed_over_search_traj
weber_fechner,law,pooled,0.25,20,False,2.153305282720616,400,10,10,0.048458020897373985,0.027455893071350497,0.07807399449143959,0.01370034392799314,0.0013881396474948802,0.03631859363817683,0.015136818061779887,0.0011709224938221679,0.04281718326915119,0.0333212028355941,0.022695035223430665,0.04407435626447913,0.6876302873813782,0.43849092858169075,0.9567226830330136,3.5369930238293104
yerkes_dodson,law,pooled,0.25,20,False,3.5354125437868587,400,10,10,0.055602932791914916,0.015357893524611624,0.09786724873039622,0.02641143662372952,-0.001813963309043352,0.06348029356979998,0.03198238957222208,-0.009868002641575883,0.07390649218509228,0.02362054321969284,0.019117951586131287,0.02871444511724133,0.4248075062531134,0.23897957191495467,1.3868386112134352,2.1052596867054976
ackley,classical,pooled,1.0,0,True,20.102447153853433,400,10,10,0.2848855237250864,0.19448616439876487,0.39006965515706477,0.1475018222963424,0.09393744566022136,0.20306144008608681,0.25706099163464696,0.1647855762598776,0.3536793002735202,0.02782453209043949,0.022581185228424776,0.03319310964824349,0.09766916804551315,0.0672205301068411,0.1495376878455714,1.9314034178691684
branin,classical,pooled,1.0,0,True,1.2500554659000687,400,10,10,0.23340904910007823,0.19051941354509713,0.2869367693468533,0.06795725096598126,0.03705921127167846,0.11086562490047294,0.06541993427486202,0.03659613490315322,0.1096843990917248,0.16798911482521622,0.13895686867028637,0.1990264995713594,0.7197198029506899,0.6033615519639642,0.8259666030911966,3.4346452480386604
eggholder,classical,pooled,1.0,0,True,3.2050455310550587,400,10,10,0.2117737155342787,0.1414981425454595,0.289430801885398,0.038548908228197676,-0.013036080806433013,0.09164375954886468,0.0866661495618945,0.016120667522549294,0.16779879744965573,0.1251075659723842,0.10127091571724425,0.15275936542214236,0.5907605939516781,0.401288904634197,0.8952373382562782,5.493637181126985
griewank,classical,pooled,1.0,0,True,2.7538558156589708,400,10,10,0.3869634796744949,0.31872068060193465,0.4695115399254965,0.21660257833671476,0.16285699704953208,0.27408896985416764,0.23745205148334203,0.16176887281399635,0.326426609588511,0.14951142819115287,0.12656977007146072,0.1733971858302578,0.3863709007292331,0.2859789470889879,0.5006546996583437,1.7865137277957484
hartmann_3,classical,pooled,1.0,0,True,3.0549009421557276,400,10,10,0.3056618695404656,0.20620705714661935,0.44138661794178846,0.19259348799270526,0.12395299715508881,0.27624304416620327,0.1943548780631239,0.10217749996425042,0.3175562946671752,0.11130699147734166,0.09213212344808483,0.13045486901990136,0.3641507252595211,0.2665840819225648,0.5048196923560264,1.5870830978046513
hartmann_6,classical,pooled,1.0,0,True,7.967163963291937,400,10,10,0.4658732663014421,0.3611493673913898,0.5954136625595391,0.30336546422459254,0.2308869059665776,0.38810792252883397,0.3986192774907282,0.2869073743547536,0.5233409726104402,0.06725398881071386,0.05503421059479414,0.07920576454586263,0.14436112495709796,0.10206136113278887,0.20558459792012507,1.5356832640532183
hicks_law,law,pooled,1.0,0,True,5.402837764670362,400,10,10,0.25768133814560673,0.11734222552589108,0.42075205482096734,0.241428399481732,0.14539055236409135,0.3558093060448603,0.21360150742849401,0.07896412875302418,0.3612432436255224,0.04407983071711274,0.02571096251114714,0.06671885671952595,0.17106334139030574,0.10646749219883081,0.32634108286913804,1.0673199122338735
levy_10,classical,pooled,1.0,0,True,2.6244803317786123,400,10,10,0.3075044087892957,0.26767181694697106,0.3454517003001311,0.09213589285326,0.05953235782727211,0.12904246375563927,0.14898911442575893,0.11202141169171421,0.1838261161772005,0.15851529436353679,0.12729996346473824,0.19081326673946986,0.5154895013949301,0.43367156893450015,0.6151356724182396,3.3375094034096118
michalewicz,classical,pooled,1.0,0,True,8.047721166688978,400,10,10,0.2463174825778049,0.1798552562905886,0.3130224858889067,0.09294384140772737,0.047301406546476486,0.13713705976434004,0.17099350994348939,0.10417600197596658,0.24447586970186205,0.07532397263431558,0.06117560962438346,0.09304469789201579,0.3058003510186201,0.21568555027277278,0.4321488816451439,2.6501754053531728
moving_peaks,other,pooled,1.0,0,True,2.9574997815819173,400,10,10,0.35993106785062856,0.31513930303863263,0.4079800775586968,0.12790009109185738,0.09232263325725486,0.1641056749788041,0.1805473723507151,0.13804540519363992,0.22714588562281154,0.1793836954999135,0.15314192620297098,0.2112847423882307,0.49838347262192373,0.4145154753110568,0.588025517323893,2.814158025830704
powell,classical,pooled,1.0,0,True,0.7642238834584598,400,10,10,0.24621765100930681,0.20259925453603206,0.2958168702659481,0.03767305742040278,0.018707664836506002,0.06305509063555344,0.03786313742817486,0.019616853247304243,0.063454576437613,0.20835451358113197,0.16923852934676006,0.25345331598442955,0.8462208648609695,0.7589513042050826,0.9164176015017921,6.5356429201300115
power_law_practice,law,pooled,1.0,0,True,1.7175746997911816,400,10,10,0.40955850372083125,0.32506891963249385,0.4930693386921386,0.21905661999923937,0.15517364679465648,0.2904242666655716,0.21551504892079731,0.12613219764713804,0.31211157886549423,0.19404345480003396,0.16450385117077893,0.22629598190749098,0.4737869023281237,0.3521372613577702,0.6109505112843329,1.869646777724651
rastrigin,classical,pooled,1.0,0,True,3.638939073438052,400,10,10,0.30390318962316615,0.25285706663824487,0.35723522552361564,0.09281834595851858,0.05767588396810665,0.13101142432651314,0.1429421488437999,0.09681517738585928,0.1914593663911186,0.16096104077936624,0.1320423645453763,0.1903757047780983,0.5296457762715643,0.42963981935679857,0.6367210727392527,3.274171571199765
rosenbrock,classical,pooled,1.0,0,True,1.0256232505714238,400,10,10,0.18319750293851653,0.1432677354804684,0.22781224266971375,0.03830301010843407,0.012959803762718035,0.07838207674272257,0.038124844886662825,0.012162845874753301,0.08473110700814679,0.14507265805185368,0.1165203176039235,0.1782080873292671,0.7918921149298741,0.6183908377044278,0.9219024080498649,4.782848721807836
schwefel,classical,pooled,1.0,0,True,4.328390371778852,400,10,10,0.25798014702035543,0.20316708258846425,0.31533455957181605,0.0959967782455716,0.05375413520782909,0.14646975334357384,0.14561731952235332,0.08610357734524406,0.2070434689816196,0.11236282749800211,0.09814616964665783,0.1294426700258424,0.43554835050596485,0.3329102194670844,0.5774862520821056,2.6873833865591865
shekel,classical,pooled,1.0,0,True,56.774074038018384,400,10,10,0.18670826998058415,0.09166385381811366,0.3133105219373251,0.09189913488208325,0.05653171312449538,0.13384539071943521,0.1793218339423249,0.08480986803084652,0.30808016183917836,0.007386436038259203,0.005987643167953049,0.008877637544319111,0.039561375824580886,0.023813267000237087,0.07911649481158993,2.031665153541995
steering_law,law,pooled,1.0,0,True,1.290375177799024,400,10,10,0.2874948832504279,0.20290159958437592,0.3940102259500425,0.1225413153700889,0.06656210984605011,0.19377434895698,0.1164594506777907,0.044267781363094394,0.20675101047805056,0.17103543257263717,0.14195676070651808,0.20155940341077985,0.5949164403863616,0.4599201207096559,0.7629785277276826,2.3461057389677937
stevens,law,pooled,1.0,0,True,3.0593887562558817,400,10,10,0.29317097028025857,0.18721831360557975,0.4179706760253887,0.21063322840665644,0.1270763281856608,0.3051880311602638,0.194019253641036,0.09247758627754758,0.31644762467382787,0.09915171663922263,0.07830452477596606,0.12438382514689841,0.33820441547960206,0.23448140384287347,0.5201040749280074,1.3918552761022664
weber_fechner,law,pooled,1.0,0,True,2.153305282720616,400,10,10,0.34111678702080367,0.2502709343201613,0.45895667032510473,0.18308465947805797,0.11752521547429512,0.2655928381191124,0.19873049056693526,0.10874698783719403,0.3120843213252014,0.14238629645386847,0.11438604727829063,0.1743773052933489,0.4174121646062079,0.2976829364046363,0.5818772732891097,1.8631642213676853
yerkes_dodson,law,pooled,1.0,0,True,3.5354125437868587,400,10,10,0.37024012097680953,0.24762765297672348,0.49647846885212443,0.2041579569179781,0.12002330691732459,0.28368294419594475,0.2320391520664886,0.09739267506736714,0.3716088052052911,0.13820096891032085,0.11060036582231107,0.1671316542034149,0.3732738865407222,0.2507264175670759,0.5783092109219248,1.8134983645313225
ackley,classical,pooled,1.0,20,False,20.102447153853433,400,10,10,0.1027094959811048,0.06888058677651783,0.14444437190569767,0.04635472313917273,0.02426717631081572,0.07300460383867283,0.07928910469168698,0.04660708601392689,0.12043735642433046,0.023420391289417867,0.018656558486842105,0.02892926523784763,0.22802556925920905,0.15637607907032625,0.3421451732142757,2.2157288195365936
branin,classical,pooled,1.0,20,False,1.2500554659000687,400,10,10,0.12941550168890284,0.09516486424099839,0.1744647199861893,0.003722154811739295,0.0004753451028399332,0.009886354303894495,0.0042901828631014445,0.0005294164520809546,0.011589647894486894,0.12512531882580138,0.08824802854116921,0.16994335038189376,0.9668495442422773,0.89587910721541,0.9960848591284589,34.768973413126076
eggholder,classical,pooled,1.0,20,False,3.2050455310550587,400,10,10,0.1573313786635016,0.11252653031517752,0.20529682969410062,0.03637303545057211,0.015076133370192618,0.06285386121916979,0.05393953404800914,0.016026617614833073,0.1010011382350045,0.10339184461549249,0.07711636849805137,0.12996209013488855,0.657159719146844,0.47560980710331835,0.8737536413055106,4.32549488142945
griewank,classical,pooled,1.0,20,False,2.7538558156589708,400,10,10,0.1553283442125605,0.12829144915297278,0.18665477062684938,0.04259910213973913,0.022369938802985455,0.0668705553293791,0.05040636516536035,0.02507646808420864,0.08535505138104015,0.10492197904720017,0.08070908180651933,0.12964317561358416,0.6754850801964304,0.5056347251836582,0.8312046927661279,3.646282114187107
hartmann_3,classical,pooled,1.0,20,False,3.0549009421557276,400,10,10,0.0904168678415484,0.0720008899815917,0.11295285214893747,0.01185145306641823,0.0014487102037118208,0.030607861482143114,0.011147543610621102,0.00230259472651129,0.02952409293377804,0.07926932423092727,0.0633826395820998,0.09623798097683502,0.876709469408333,0.7448877576247194,0.9720382129151928,7.629179927122165
hartmann_6,classical,pooled,1.0,20,False,7.967163963291937,400,10,10,0.16799904210216784,0.10616180376274222,0.253623437702394,0.09341439075118312,0.05388515458851345,0.13900441462779087,0.11993838684157859,0.05568492621045017,0.20250200794937256,0.04806065526058925,0.039697324586564636,0.05665200752277981,0.28607696007791156,0.19047938703159653,0.4487406615550811,1.7984278519746177
hicks_law,law,pooled,1.0,20,False,5.402837764670362,400,10,10,0.02497692662649315,0.006889442953062188,0.05080421705216669,-0.0015356752562783829,-0.009361169574329578,0.0033383174087577867,-0.003673385933163924,-0.016500677615001087,0.0021184087173687824,0.028650312559657068,0.007699031871068165,0.054467932703249226,1.1470711744521658,0.8930952055164694,2.102611264671939,
levy_10,classical,pooled,1.0,20,False,2.6244803317786123,400,10,10,0.2307469472276554,0.19712586627676376,0.27055750131824385,0.04806916248659074,0.03199475706678044,0.06667507760821627,0.08584737557326654,0.06195969995466404,0.10909185595057933,0.14489957165438883,0.11701498938051776,0.17259112635188795,0.6279587807999497,0.5484722333014086,0.705891786877954,4.800311369935435
michalewicz,classical,pooled,1.0,20,False,8.047721166688978,400,10,10,0.15407037019139336,0.10813990571252996,0.21127417741338314,0.042279119388569326,0.008178311257456928,0.07864335984291035,0.08507078450838472,0.037231058303505246,0.1425196778222256,0.06899958568300868,0.05701400588371492,0.08164129106435021,0.4478446154007042,0.3137089562348523,0.6500414362103105,3.6441243909410317
moving_peaks,other,pooled,1.0,20,False,2.9574997815819173,400,10,10,0.23281918004875352,0.20389501495721885,0.2629834068430303,0.05377351280800763,0.03308303888315421,0.07557611503489475,0.07750122416053165,0.05034032935894779,0.10432787670590583,0.15531795588822184,0.12931139275517878,0.18133130994792404,0.6671183871350181,0.5705759954107691,0.7725382284302582,4.329625644506592
powell,classical,pooled,1.0,20,False,0.7642238834584598,400,10,10,0.18542878482022573,0.13784943974350458,0.23635486355165294,0.004167346342065403,0.001893581608299736,0.0071057736615554356,0.004793142280742413,0.002505427091444025,0.00755905251596448,0.1806356425394834,0.13455172049375763,0.23291669092885794,0.9741510343963623,0.9552922982897769,0.987160113373097,44.495650133155074
power_law_practice,law,pooled,1.0,20,False,1.7175746997911816,400,10,10,0.1507604881628025,0.09704406765903549,0.22000236089350692,0.00037094250909913196,-8.849014255228955e-05,0.0015536922201932867,0.00017308575454672378,-0.0003444323570226458,0.0012071080539661292,0.15058740240825577,0.09741164319992633,0.21513905825430693,0.9988519156666579,0.9929319143688414,1.0028413699902885,406.42548229087635
rastrigin,classical,pooled,1.0,20,False,3.638939073438052,400,10,10,0.2188124370366774,0.17723588899462941,0.25896799156150097,0.04493539324331893,0.017858490822542712,0.0737571348998965,0.06586634994377402,0.03187451729637233,0.09979997608911352,0.15294608709290342,0.1283758619430218,0.17564621286316162,0.6989826042989803,0.5883699283883285,0.8425607696360663,4.869489755032038
rosenbrock,classical,pooled,1.0,20,False,1.0256232505714238,400,10,10,0.09610220559690942,0.07281175137333729,0.12023540050336148,0.002174126947505148,0.0004745659308654049,0.00499744252251526,0.0021452735742863616,0.0007550553937403167,0.003915493625018146,0.09395693202262306,0.07020858289096817,0.11821624924131713,0.9776771660862345,0.9592720127409212,0.9916762393982307,44.202665215657504
schwefel,classical,pooled,1.0,20,False,4.328390371778852,400,10,10,0.15774459163580365,0.1195419674982749,0.19657206492604976,0.02485040372544935,0.005658142309274126,0.047769761128004344,0.047871496344599127,0.01937652801915497,0.07804010595567348,0.10987309529120451,0.08713438766874443,0.13540544720814823,0.6965252764093267,0.5639451526008479,0.853595646255052,6.347767761787189
shekel,classical,pooled,1.0,20,False,56.774074038018384,400,10,10,0.07192786908449125,0.02630125399816158,0.13074049446177696,0.039981757903515915,0.013016617840268887,0.0747069852153239,0.0666595000525303,0.020879085891148817,0.1289663981800954,0.005268369031960949,0.0042165362798505844,0.006468944339749017,0.07324517046059535,0.03776315819585863,0.22553899922376364,1.7990171732335476
steering_law,law,pooled,1.0,20,False,1.290375177799024,400,10,10,0.08810682127194007,0.06274538748708106,0.11699066882301347,0.0055156111749962156,0.0003606780198880002,0.015058748678591803,0.0060218464270109925,0.00044165018246506717,0.01627420950574119,0.08208497484492908,0.05547112634141039,0.11597939886446887,0.9316528920226883,0.793789536335128,0.9940576344498706,15.974081289731327
stevens,law,pooled,1.0,20,False,3.0593887562558817,400,10,10,0.045804566694833036,0.02427699956985868,0.07328883593234116,-0.0002449878476831727,-0.0012583270032479458,0.0,-0.0003144851381337472,-0.0013966381194217494,0.0,0.04611905183296677,0.023536362866516704,0.07562336218945508,1.0068658031464188,1.0,1.037296326698736,
